"LSOA11CD","LSOA21CD","LinkCode","TotPersons","LSOA11Denom","LSOA21Denom","Prop11of21","Prop21of11","Category"
"E01000347","E01000347","E01000347_E01000347",1525,1525,1525,1,1,"U"
"E01000348","E01000348","E01000348_E01000348",1490,1490,1490,1,1,"U"
"E01000349","E01000349","E01000349_E01000349",1736,1736,1736,1,1,"U"
"E01000350","E01000350","E01000350_E01000350",1497,1497,1497,1,1,"U"
"E01000351","E01000351","E01000351_E01000351",1636,1636,1636,1,1,"U"
"E01000352","E01000352","E01000352_E01000352",1595,1595,1595,1,1,"U"
"E01000353","E01000353","E01000353_E01000353",1664,1664,1664,1,1,"U"
"E01000354","E01000354","E01000354_E01000354",1494,1494,1494,1,1,"U"
"E01000355","E01000355","E01000355_E01000355",1310,1310,1310,1,1,"U"
"E01000356","E01000356","E01000356_E01000356",1574,1574,1574,1,1,"U"
"E01000357","E01000357","E01000357_E01000357",1401,1401,1401,1,1,"U"
"E01000358","E01000358","E01000358_E01000358",1655,1655,1655,1,1,"U"
"E01000359","E01000359","E01000359_E01000359",1266,1266,1266,1,1,"U"
"E01000360","E01000360","E01000360_E01000360",1911,1911,1911,1,1,"U"
"E01000361","E01000361","E01000361_E01000361",1605,1605,1605,1,1,"U"
"E01000362","E01000362","E01000362_E01000362",1871,1871,1871,1,1,"U"
"E01000363","E01000363","E01000363_E01000363",1559,1559,1559,1,1,"U"
"E01000364","E01000364","E01000364_E01000364",1698,1698,1698,1,1,"U"
"E01000365","E01000365","E01000365_E01000365",1737,1737,1737,1,1,"U"
"E01000366","E01000366","E01000366_E01000366",1675,1675,1675,1,1,"U"
"E01000367","E01000367","E01000367_E01000367",2319,2319,2319,1,1,"U"
"E01000368","E01000368","E01000368_E01000368",1688,1688,1688,1,1,"U"
"E01000369","E01000369","E01000369_E01000369",1718,1718,1718,1,1,"U"
"E01000370","E01000370","E01000370_E01000370",1582,1582,1582,1,1,"U"
"E01000371","E01000371","E01000371_E01000371",1622,1622,1622,1,1,"U"
"E01000372","E01000372","E01000372_E01000372",1718,1718,1718,1,1,"U"
"E01000373","E01000373","E01000373_E01000373",1219,1219,1219,1,1,"U"
"E01000374","E01000374","E01000374_E01000374",1598,1598,1598,1,1,"U"
"E01000375","E01000375","E01000375_E01000375",2135,2135,2135,1,1,"U"
"E01000376","E01000376","E01000376_E01000376",1601,1601,1601,1,1,"U"
"E01000377","E01000377","E01000377_E01000377",1441,1441,1441,1,1,"U"
"E01000378","E01033791","E01000378_E01033791",1382,2776,1382,1,0.497838616714697,"S"
"E01000378","E01033792","E01000378_E01033792",1394,2776,1394,1,0.502161383285303,"S"
"E01000379","E01000379","E01000379_E01000379",1697,1697,1697,1,1,"U"
"E01000380","E01000380","E01000380_E01000380",1731,1731,1731,1,1,"U"
"E01000381","E01000381","E01000381_E01000381",1624,1624,1624,1,1,"U"
"E01000382","E01000382","E01000382_E01000382",1583,1583,1583,1,1,"U"
"E01000383","E01000383","E01000383_E01000383",1594,1594,1594,1,1,"U"
"E01000384","E01000384","E01000384_E01000384",1714,1714,1714,1,1,"U"
"E01000385","E01000385","E01000385_E01000385",2003,2003,2003,1,1,"U"
"E01000386","E01000386","E01000386_E01000386",1533,1533,1533,1,1,"U"
"E01000387","E01000387","E01000387_E01000387",1561,1561,1561,1,1,"U"
"E01000388","E01000388","E01000388_E01000388",1542,1542,1542,1,1,"U"
"E01000389","E01000389","E01000389_E01000389",1686,1686,1686,1,1,"U"
"E01000390","E01000390","E01000390_E01000390",1333,1333,1333,1,1,"U"
"E01000391","E01000391","E01000391_E01000391",1750,1750,1750,1,1,"U"
"E01000392","E01000392","E01000392_E01000392",1921,1921,1921,1,1,"U"
"E01000393","E01000393","E01000393_E01000393",1695,1695,1695,1,1,"U"
"E01000394","E01000394","E01000394_E01000394",1587,1587,1587,1,1,"U"
"E01000395","E01000395","E01000395_E01000395",1546,1546,1546,1,1,"U"
"E01000396","E01000396","E01000396_E01000396",1447,1447,1447,1,1,"U"
"E01000398","E01000398","E01000398_E01000398",1597,1597,1597,1,1,"U"
"E01000399","E01000399","E01000399_E01000399",1554,1554,1554,1,1,"U"
"E01000400","E01000400","E01000400_E01000400",1582,1582,1582,1,1,"U"
"E01000401","E01000401","E01000401_E01000401",1822,1822,1822,1,1,"U"
"E01000402","E01000402","E01000402_E01000402",1625,1625,1625,1,1,"U"
"E01000403","E01000403","E01000403_E01000403",2415,2415,2415,1,1,"U"
"E01000404","E01000404","E01000404_E01000404",2448,2448,2448,1,1,"U"
"E01000405","E01000405","E01000405_E01000405",1561,1561,1561,1,1,"U"
"E01000406","E01000406","E01000406_E01000406",2196,2196,2196,1,1,"U"
"E01000407","E01000407","E01000407_E01000407",1809,1809,1809,1,1,"U"
"E01000408","E01000408","E01000408_E01000408",1787,1787,1787,1,1,"U"
"E01000409","E01000409","E01000409_E01000409",1754,1754,1754,1,1,"U"
"E01000410","E01000410","E01000410_E01000410",1653,1653,1653,1,1,"U"
"E01000411","E01000411","E01000411_E01000411",1491,1491,1491,1,1,"U"
"E01000412","E01000412","E01000412_E01000412",1768,1768,1768,1,1,"U"
"E01000413","E01000413","E01000413_E01000413",1347,1347,1347,1,1,"U"
"E01000414","E01000414","E01000414_E01000414",1888,1888,1888,1,1,"U"
"E01000415","E01000415","E01000415_E01000415",1467,1467,1467,1,1,"U"
"E01000416","E01000416","E01000416_E01000416",1640,1640,1640,1,1,"U"
"E01000417","E01000417","E01000417_E01000417",1692,1692,1692,1,1,"U"
"E01000418","E01000418","E01000418_E01000418",1876,1876,1876,1,1,"U"
"E01000419","E01000419","E01000419_E01000419",1493,1493,1493,1,1,"U"
"E01000420","E01000420","E01000420_E01000420",1623,1623,1623,1,1,"U"
"E01000421","E01000421","E01000421_E01000421",1496,1496,1496,1,1,"U"
"E01000422","E01000422","E01000422_E01000422",1410,1410,1410,1,1,"U"
"E01000423","E01000423","E01000423_E01000423",1576,1576,1576,1,1,"U"
"E01000424","E01000424","E01000424_E01000424",1730,1730,1730,1,1,"U"
"E01000425","E01000425","E01000425_E01000425",1801,1801,1801,1,1,"U"
"E01000426","E01000426","E01000426_E01000426",1668,1668,1668,1,1,"U"
"E01000427","E01000427","E01000427_E01000427",2100,2100,2100,1,1,"U"
"E01000428","E01000428","E01000428_E01000428",1808,1808,1808,1,1,"U"
"E01000429","E01000429","E01000429_E01000429",1706,1706,1706,1,1,"U"
"E01000430","E01000430","E01000430_E01000430",1999,1999,1999,1,1,"U"
"E01000431","E01000431","E01000431_E01000431",1198,1198,1198,1,1,"U"
"E01000432","E01033789","E01000432_E01033789",1826,3162,1826,1,0.577482605945604,"S"
"E01000432","E01033790","E01000432_E01033790",1336,3162,1336,1,0.422517394054396,"S"
"E01000433","E01000433","E01000433_E01000433",1962,1962,1962,1,1,"U"
"E01000434","E01000434","E01000434_E01000434",1586,1586,1586,1,1,"U"
"E01000435","E01000435","E01000435_E01000435",1487,1487,1487,1,1,"U"
"E01000436","E01000436","E01000436_E01000436",1772,1772,1772,1,1,"U"
"E01000437","E01000437","E01000437_E01000437",1363,1363,1363,1,1,"U"
"E01000438","E01000438","E01000438_E01000438",1691,1691,1691,1,1,"U"
"E01000439","E01000439","E01000439_E01000439",1421,1421,1421,1,1,"U"
"E01000440","E01000440","E01000440_E01000440",1382,1382,1382,1,1,"U"
"E01000441","E01000441","E01000441_E01000441",1907,1907,1907,1,1,"U"
"E01000442","E01000442","E01000442_E01000442",1682,1682,1682,1,1,"U"
"E01000443","E01000443","E01000443_E01000443",1339,1339,1339,1,1,"U"
"E01000444","E01000444","E01000444_E01000444",1626,1626,1626,1,1,"U"
"E01000445","E01000445","E01000445_E01000445",1665,1665,1665,1,1,"U"
"E01000446","E01000446","E01000446_E01000446",1513,1513,1513,1,1,"U"
"E01000447","E01000447","E01000447_E01000447",1937,1937,1937,1,1,"U"
"E01000448","E01000448","E01000448_E01000448",1364,1364,1364,1,1,"U"
"E01000449","E01000449","E01000449_E01000449",1568,1568,1568,1,1,"U"
"E01000450","E01000450","E01000450_E01000450",1800,1800,1800,1,1,"U"
"E01000451","E01000451","E01000451_E01000451",1744,1744,1744,1,1,"U"
"E01000452","E01000452","E01000452_E01000452",1417,1417,1417,1,1,"U"
"E01000453","E01000453","E01000453_E01000453",1485,1485,1485,1,1,"U"
"E01000454","E01000454","E01000454_E01000454",1631,1631,1631,1,1,"U"
"E01000455","E01000455","E01000455_E01000455",1794,1794,1794,1,1,"U"
"E01000456","E01000456","E01000456_E01000456",1420,1420,1420,1,1,"U"
"E01000457","E01000457","E01000457_E01000457",2156,2156,2156,1,1,"U"
"E01000458","E01000458","E01000458_E01000458",1532,1532,1532,1,1,"U"
"E01000459","E01000459","E01000459_E01000459",1886,1886,1886,1,1,"U"
"E01000460","E01000460","E01000460_E01000460",1284,1284,1284,1,1,"U"
"E01000461","E01000461","E01000461_E01000461",1637,1637,1637,1,1,"U"
"E01000462","E01000462","E01000462_E01000462",2053,2053,2053,1,1,"U"
"E01000463","E01000463","E01000463_E01000463",1253,1253,1253,1,1,"U"
"E01000464","E01000464","E01000464_E01000464",1524,1524,1524,1,1,"U"
"E01000465","E01000465","E01000465_E01000465",1685,1685,1685,1,1,"U"
"E01000466","E01000466","E01000466_E01000466",1636,1636,1636,1,1,"U"
"E01000467","E01000467","E01000467_E01000467",1680,1680,1680,1,1,"U"
"E01000468","E01000468","E01000468_E01000468",2926,2926,2926,1,1,"U"
"E01000469","E01000469","E01000469_E01000469",1741,1741,1741,1,1,"U"
"E01000470","E01000470","E01000470_E01000470",1306,1306,1306,1,1,"U"
"E01000471","E01000471","E01000471_E01000471",1724,1724,1724,1,1,"U"
"E01000472","E01000472","E01000472_E01000472",2448,2448,2448,1,1,"U"
"E01000473","E01000473","E01000473_E01000473",2704,2704,2704,1,1,"U"
"E01000474","E01000474","E01000474_E01000474",2221,2221,2221,1,1,"U"
"E01000475","E01000475","E01000475_E01000475",2125,2125,2125,1,1,"U"
"E01000476","E01000476","E01000476_E01000476",2201,2201,2201,1,1,"U"
"E01000477","E01000477","E01000477_E01000477",2375,2375,2375,1,1,"U"
"E01000478","E01000478","E01000478_E01000478",2527,2527,2527,1,1,"U"
"E01000479","E01000479","E01000479_E01000479",1747,1747,1747,1,1,"U"
"E01000480","E01000480","E01000480_E01000480",1690,1690,1690,1,1,"U"
"E01000481","E01000481","E01000481_E01000481",1691,1691,1691,1,1,"U"
"E01000482","E01033931","E01000482_E01033931",1196,2978,1196,1,0.401611820013432,"S"
"E01000482","E01033932","E01000482_E01033932",1782,2978,1782,1,0.598388179986568,"S"
"E01000483","E01000483","E01000483_E01000483",1849,1849,1849,1,1,"U"
"E01000484","E01000484","E01000484_E01000484",1747,1747,1747,1,1,"U"
"E01000485","E01000485","E01000485_E01000485",1644,1644,1644,1,1,"U"
"E01000486","E01000486","E01000486_E01000486",1695,1695,1695,1,1,"U"
"E01000487","E01000487","E01000487_E01000487",2006,2006,2006,1,1,"U"
"E01000488","E01000488","E01000488_E01000488",1615,1615,1615,1,1,"U"
"E01000489","E01000489","E01000489_E01000489",1698,1698,1698,1,1,"U"
"E01000490","E01000490","E01000490_E01000490",1749,1749,1749,1,1,"U"
"E01000491","E01000491","E01000491_E01000491",2060,2060,2060,1,1,"U"
"E01000492","E01000492","E01000492_E01000492",1288,1288,1288,1,1,"U"
"E01000493","E01000493","E01000493_E01000493",1625,1625,1625,1,1,"U"
"E01000494","E01000494","E01000494_E01000494",1765,1765,1765,1,1,"U"
"E01000495","E01000495","E01000495_E01000495",1591,1591,1591,1,1,"U"
"E01000497","E01000497","E01000497_E01000497",2076,2076,2076,1,1,"U"
"E01000498","E01000498","E01000498_E01000498",1684,1684,1684,1,1,"U"
"E01000499","E01000499","E01000499_E01000499",1896,1896,1896,1,1,"U"
"E01000501","E01000501","E01000501_E01000501",2023,2023,2023,1,1,"U"
"E01000502","E01000502","E01000502_E01000502",1884,1884,1884,1,1,"U"
"E01000503","E01000503","E01000503_E01000503",2112,2112,2112,1,1,"U"
"E01000504","E01000504","E01000504_E01000504",1871,1871,1871,1,1,"U"
"E01000505","E01000505","E01000505_E01000505",1653,1653,1653,1,1,"U"
"E01000506","E01000506","E01000506_E01000506",1656,1656,1656,1,1,"U"
"E01000507","E01000507","E01000507_E01000507",1646,1646,1646,1,1,"U"
"E01000508","E01000508","E01000508_E01000508",2614,2614,2614,1,1,"U"
"E01000509","E01000509","E01000509_E01000509",1441,1441,1441,1,1,"U"
"E01000510","E01000510","E01000510_E01000510",1685,1685,1685,1,1,"U"
"E01000511","E01000511","E01000511_E01000511",1772,1772,1772,1,1,"U"
"E01000512","E01000512","E01000512_E01000512",1706,1706,1706,1,1,"U"
"E01000513","E01000513","E01000513_E01000513",1614,1614,1614,1,1,"U"
"E01000514","E01000514","E01000514_E01000514",1574,1574,1574,1,1,"U"
"E01000515","E01000515","E01000515_E01000515",1872,1872,1872,1,1,"U"
"E01000516","E01000516","E01000516_E01000516",2348,2348,2348,1,1,"U"
"E01000517","E01000517","E01000517_E01000517",1601,1601,1601,1,1,"U"
"E01000518","E01000518","E01000518_E01000518",1916,1916,1916,1,1,"U"
"E01000519","E01000519","E01000519_E01000519",2014,2014,2014,1,1,"U"
"E01000520","E01000520","E01000520_E01000520",1664,1664,1664,1,1,"U"
"E01000521","E01000521","E01000521_E01000521",2323,2323,2323,1,1,"U"
"E01000522","E01000522","E01000522_E01000522",2043,2043,2043,1,1,"U"
"E01000523","E01000523","E01000523_E01000523",2312,2312,2312,1,1,"U"
"E01000524","E01000524","E01000524_E01000524",2436,2436,2436,1,1,"U"
"E01000525","E01000525","E01000525_E01000525",1813,1813,1813,1,1,"U"
"E01000526","E01000526","E01000526_E01000526",2125,2125,2125,1,1,"U"
"E01000527","E01000527","E01000527_E01000527",1881,1881,1881,1,1,"U"
"E01000528","E01000528","E01000528_E01000528",1799,1799,1799,1,1,"U"
"E01000530","E01000530","E01000530_E01000530",1784,1784,1784,1,1,"U"
"E01000531","E01000531","E01000531_E01000531",1836,1836,1836,1,1,"U"
"E01000532","E01000532","E01000532_E01000532",1434,1434,1434,1,1,"U"
"E01000533","E01000533","E01000533_E01000533",2126,2126,2126,1,1,"U"
"E01000534","E01000534","E01000534_E01000534",1750,1750,1750,1,1,"U"
"E01000535","E01000535","E01000535_E01000535",2088,2088,2088,1,1,"U"
"E01000536","E01000536","E01000536_E01000536",1557,1557,1557,1,1,"U"
"E01000538","E01000538","E01000538_E01000538",1623,1623,1623,1,1,"U"
"E01000539","E01000539","E01000539_E01000539",1539,1539,1539,1,1,"U"
"E01000540","E01000540","E01000540_E01000540",1449,1449,1449,1,1,"U"
"E01000541","E01000541","E01000541_E01000541",1418,1418,1418,1,1,"U"
"E01000543","E01000543","E01000543_E01000543",1647,1647,1647,1,1,"U"
"E01000544","E01000544","E01000544_E01000544",1761,1761,1761,1,1,"U"
"E01000545","E01000545","E01000545_E01000545",1947,1947,1947,1,1,"U"
"E01000546","E01000546","E01000546_E01000546",1649,1649,1649,1,1,"U"
"E01000547","E01000547","E01000547_E01000547",1646,1646,1646,1,1,"U"
"E01000548","E01000548","E01000548_E01000548",1986,1986,1986,1,1,"U"
"E01000549","E01000549","E01000549_E01000549",1823,1823,1823,1,1,"U"
"E01000550","E01000550","E01000550_E01000550",1962,1962,1962,1,1,"U"
"E01000551","E01000551","E01000551_E01000551",2919,2919,2919,1,1,"U"
"E01000552","E01000552","E01000552_E01000552",1514,1514,1514,1,1,"U"
"E01000553","E01000553","E01000553_E01000553",2033,2033,2033,1,1,"U"
"E01000554","E01000554","E01000554_E01000554",1981,1981,1981,1,1,"U"
"E01000555","E01000555","E01000555_E01000555",1514,1514,1514,1,1,"U"
"E01000556","E01000556","E01000556_E01000556",2081,2081,2081,1,1,"U"
"E01000557","E01000557","E01000557_E01000557",1866,1866,1866,1,1,"U"
"E01000558","E01000558","E01000558_E01000558",1395,1395,1395,1,1,"U"
"E01000559","E01000559","E01000559_E01000559",1380,1380,1380,1,1,"U"
"E01000560","E01000560","E01000560_E01000560",1555,1555,1555,1,1,"U"
"E01000561","E01000561","E01000561_E01000561",1935,1935,1935,1,1,"U"
"E01000562","E01000562","E01000562_E01000562",1491,1491,1491,1,1,"U"
"E01000563","E01000563","E01000563_E01000563",1575,1575,1575,1,1,"U"
"E01000564","E01000564","E01000564_E01000564",1623,1623,1623,1,1,"U"
"E01000565","E01000565","E01000565_E01000565",1541,1541,1541,1,1,"U"
"E01000566","E01000566","E01000566_E01000566",1554,1554,1554,1,1,"U"
"E01000567","E01000567","E01000567_E01000567",1402,1402,1402,1,1,"U"
"E01000568","E01000568","E01000568_E01000568",2204,2204,2204,1,1,"U"
"E01000569","E01000569","E01000569_E01000569",1453,1453,1453,1,1,"U"
"E01000570","E01000570","E01000570_E01000570",1466,1466,1466,1,1,"U"
"E01000571","E01000571","E01000571_E01000571",1754,1754,1754,1,1,"U"
"E01000572","E01000572","E01000572_E01000572",1492,1492,1492,1,1,"U"
"E01000573","E01000573","E01000573_E01000573",1671,1671,1671,1,1,"U"
"E01000574","E01000574","E01000574_E01000574",1650,1650,1650,1,1,"U"
"E01000575","E01000575","E01000575_E01000575",2128,2128,2128,1,1,"U"
"E01000576","E01000576","E01000576_E01000576",1873,1873,1873,1,1,"U"
"E01000577","E01000577","E01000577_E01000577",2610,2610,2610,1,1,"U"
"E01000578","E01000578","E01000578_E01000578",2343,2343,2343,1,1,"U"
"E01000579","E01000579","E01000579_E01000579",1637,1637,1637,1,1,"U"
"E01000580","E01000580","E01000580_E01000580",2083,2083,2083,1,1,"U"
"E01000581","E01000581","E01000581_E01000581",1486,1486,1486,1,1,"U"
"E01000582","E01000582","E01000582_E01000582",1863,1863,1863,1,1,"U"
"E01000583","E01000583","E01000583_E01000583",2047,2047,2047,1,1,"U"
"E01000584","E01000584","E01000584_E01000584",1559,1559,1559,1,1,"U"
"E01000585","E01000585","E01000585_E01000585",1500,1500,1500,1,1,"U"
"E01000586","E01000586","E01000586_E01000586",2451,2451,2451,1,1,"U"
"E01000587","E01000587","E01000587_E01000587",1623,1623,1623,1,1,"U"
"E01000588","E01033929","E01000588_E01033929",1347,3190,1347,1,0.422257053291536,"S"
"E01000588","E01033930","E01000588_E01033930",1843,3190,1843,1,0.577742946708464,"S"
"E01000589","E01000589","E01000589_E01000589",2548,2548,2548,1,1,"U"
"E01000590","E01000590","E01000590_E01000590",1962,1962,1962,1,1,"U"
"E01000591","E01000591","E01000591_E01000591",2184,2184,2184,1,1,"U"
"E01000592","E01000592","E01000592_E01000592",1826,1826,1826,1,1,"U"
"E01000593","E01000593","E01000593_E01000593",2126,2126,2126,1,1,"U"
"E01000594","E01000594","E01000594_E01000594",1898,1898,1898,1,1,"U"
"E01000595","E01000595","E01000595_E01000595",1744,1744,1744,1,1,"U"
"E01000596","E01000596","E01000596_E01000596",1872,1872,1872,1,1,"U"
"E01000599","E01000599","E01000599_E01000599",2056,2056,2056,1,1,"U"
"E01000600","E01033937","E01000600_E01033937",1053,4162,1053,1,0.253003363767419,"S"
"E01000600","E01033938","E01000600_E01033938",1169,4162,1169,1,0.280874579529073,"S"
"E01000600","E01033939","E01000600_E01033939",1940,4162,1940,1,0.466122056703508,"S"
"E01000601","E01000601","E01000601_E01000601",1387,1387,1387,1,1,"U"
"E01000602","E01000602","E01000602_E01000602",1458,1458,1458,1,1,"U"
"E01000603","E01000603","E01000603_E01000603",1443,1443,1443,1,1,"U"
"E01000604","E01000604","E01000604_E01000604",1738,1738,1738,1,1,"U"
"E01000605","E01000605","E01000605_E01000605",1741,1741,1741,1,1,"U"
"E01000606","E01000606","E01000606_E01000606",1865,1865,1865,1,1,"U"
"E01000607","E01000607","E01000607_E01000607",2590,2590,2590,1,1,"U"
"E01000608","E01000608","E01000608_E01000608",2411,2411,2411,1,1,"U"
"E01000609","E01000609","E01000609_E01000609",2074,2074,2074,1,1,"U"
"E01000610","E01000610","E01000610_E01000610",2186,2186,2186,1,1,"U"
"E01000611","E01000611","E01000611_E01000611",1844,1844,1844,1,1,"U"
"E01000612","E01000612","E01000612_E01000612",1825,1825,1825,1,1,"U"
"E01000613","E01000613","E01000613_E01000613",1753,1753,1753,1,1,"U"
"E01000615","E01000615","E01000615_E01000615",3193,3193,3193,1,1,"U"
"E01000616","E01000616","E01000616_E01000616",1940,1940,1940,1,1,"U"
"E01000617","E01000617","E01000617_E01000617",2261,2261,2261,1,1,"U"
"E01000618","E01000618","E01000618_E01000618",1684,1684,1684,1,1,"U"
"E01000619","E01000619","E01000619_E01000619",1705,1705,1705,1,1,"U"
"E01000620","E01000620","E01000620_E01000620",1674,1674,1674,1,1,"U"
"E01000621","E01000621","E01000621_E01000621",1887,1887,1887,1,1,"U"
"E01000622","E01000622","E01000622_E01000622",1981,1981,1981,1,1,"U"
"E01000623","E01000623","E01000623_E01000623",1883,1883,1883,1,1,"U"
"E01000624","E01000624","E01000624_E01000624",1756,1756,1756,1,1,"U"
"E01000625","E01000625","E01000625_E01000625",1658,1658,1658,1,1,"U"
"E01000626","E01000626","E01000626_E01000626",1544,1544,1544,1,1,"U"
"E01000627","E01000627","E01000627_E01000627",2051,2051,2051,1,1,"U"
"E01000628","E01000628","E01000628_E01000628",1770,1770,1770,1,1,"U"
"E01000629","E01000629","E01000629_E01000629",1977,1977,1977,1,1,"U"
"E01000630","E01000630","E01000630_E01000630",2749,2749,2749,1,1,"U"
"E01000631","E01000631","E01000631_E01000631",2029,2029,2029,1,1,"U"
"E01000632","E01000632","E01000632_E01000632",2472,2472,2472,1,1,"U"
"E01000633","E01000633","E01000633_E01000633",2627,2627,2627,1,1,"U"
"E01000634","E01000634","E01000634_E01000634",2665,2665,2665,1,1,"U"
"E01000635","E01033935","E01000635_E01033935",2089,3728,2089,1,0.560354077253219,"S"
"E01000635","E01033936","E01000635_E01033936",1639,3728,1639,1,0.439645922746781,"S"
"E01000636","E01000636","E01000636_E01000636",2597,2597,2597,1,1,"U"
"E01000637","E01000637","E01000637_E01000637",1509,1509,1509,1,1,"U"
"E01000638","E01000638","E01000638_E01000638",2152,2152,2152,1,1,"U"
